symbol,strategy,interval,indicator_params,exit_mode,exit_params,n_trades,win_rate_pct,total_return_pct,max_drawdown_pct,sharpe,profit_factor,avg_win_pct,avg_loss_pct
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",403,35.24,-64.17,-66.99,-3.022,0.701,1.69,-1.297
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",115,33.91,-35.19,-60.54,-0.641,0.857,5.56,-3.291
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",489,34.76,-77.69,-79.31,-4.275,0.614,1.283,-1.14
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",346,34.39,-68.05,-71.52,-2.692,0.721,2.122,-1.584
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",255,36.47,-54.08,-63.49,-1.527,0.796,2.846,-2.058
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",153,32.03,-47.18,-59.82,-1.572,0.738,3.688,-2.294
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",243,34.16,-50.01,-50.53,-2.869,0.648,1.694,-1.297
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",96,30.21,-45.93,-67.48,-1.203,0.753,5.682,-3.255
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",284,34.15,-58.29,-59.63,-3.492,0.597,1.324,-1.14
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",231,30.3,-66.16,-66.88,-3.026,0.585,2.202,-1.6
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",188,31.91,-61.53,-65.09,-2.217,0.659,2.889,-2.047
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2.5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",93,30.11,-38.98,-47.9,-1.745,0.665,3.688,-2.294
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2.5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",123,35.77,-25.5,-27.77,-1.784,0.71,1.688,-1.297
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2.5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",61,29.51,-33.97,-56.91,-1.103,0.699,5.682,-3.225
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",127,33.07,-37.55,-38.19,-2.808,0.532,1.318,-1.191
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",120,31.67,-36.27,-41.83,-1.89,0.646,2.302,-1.583
BNBUSDC,BOLL,1h,"{""window"": 14, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",102,28.43,-45.69,-50.83,-2.023,0.591,3.125,-2.022
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 1.5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",192,35.42,-35.57,-52.58,-0.89,0.852,3.65,-2.294
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 1.5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",366,34.43,-63.98,-67.1,-3.173,0.674,1.69,-1.297
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 1.5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",112,31.25,-49.74,-64.47,-1.215,0.763,5.546,-3.291
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",449,36.53,-70.15,-72.97,-3.609,0.67,1.271,-1.141
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",330,34.24,-66.35,-71.4,-2.605,0.728,2.136,-1.583
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",232,34.91,-55.78,-67.42,-1.646,0.777,2.906,-2.043
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",148,35.14,-30.89,-50.98,-0.892,0.828,3.638,-2.294
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",227,35.24,-43.83,-46.89,-2.349,0.702,1.691,-1.297
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",95,27.37,-56.86,-68.25,-1.967,0.684,5.682,-3.247
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",263,34.22,-52.55,-54.39,-2.986,0.651,1.393,-1.14
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",217,34.1,-50.49,-52.59,-2.051,0.714,2.219,-1.607
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",172,31.4,-55.51,-61.2,-2.021,0.703,3.009,-2.008
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2.5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",89,30.34,-39.0,-50.37,-1.731,0.66,3.561,-2.294
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2.5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",116,34.48,-27.36,-31.86,-1.891,0.682,1.694,-1.297
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2.5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",66,28.79,-39.19,-54.37,-1.27,0.683,5.682,-3.238
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",127,33.07,-37.81,-40.12,-2.827,0.535,1.307,-1.191
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",115,33.91,-28.89,-42.44,-1.388,0.734,2.356,-1.62
BNBUSDC,BOLL,1h,"{""window"": 20, ""window_dev"": 2.5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",100,31.0,-40.36,-52.91,-1.642,0.664,2.991,-2.036
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",109,26.61,-55.33,-61.37,-2.696,0.621,3.688,-2.294
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",157,31.21,-44.35,-45.68,-3.251,0.586,1.694,-1.297
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",74,35.14,-15.55,-46.88,-0.255,0.919,5.682,-3.291
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",143,33.57,-35.35,-37.07,-1.944,0.673,1.835,-1.364
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",115,30.43,-41.33,-43.0,-1.917,0.665,2.755,-1.828
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",94,28.72,-48.08,-54.17,-1.853,0.641,3.687,-2.389
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",50,28.0,-27.98,-34.25,-1.521,0.625,3.688,-2.294
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",61,32.79,-18.05,-22.95,-1.92,0.638,1.694,-1.297
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",43,25.58,-37.04,-48.94,-1.418,0.633,5.682,-3.291
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",57,33.33,-23.87,-27.38,-1.614,0.598,2.0,-1.689
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",44,29.55,-21.21,-31.49,-1.065,0.667,3.456,-2.155
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",43,20.93,-42.46,-48.96,-1.918,0.475,4.694,-2.779
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",10,40.0,0.57,-9.39,0.105,1.042,3.688,-2.294
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",12,8.33,-11.9,-12.41,-2.598,0.118,1.694,-1.297
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",8,12.5,-16.38,-16.86,-1.665,0.233,5.682,-3.291
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",10,40.0,4.67,-5.27,0.495,1.484,3.541,-1.544
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",8,25.0,-7.79,-11.99,-0.838,0.484,3.991,-2.612
BNBUSDC,MOM,1h,"{""window"": 5, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",8,25.0,-9.68,-14.12,-0.796,0.5,5.421,-3.383
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",129,30.23,-49.12,-59.75,-1.895,0.721,3.688,-2.294
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",201,31.34,-52.4,-53.34,-3.796,0.6,1.694,-1.297
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",87,33.33,-28.67,-55.74,-0.668,0.865,5.682,-3.291
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",198,32.83,-48.91,-49.61,-3.087,0.618,1.585,-1.263
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",154,33.12,-40.33,-54.31,-1.547,0.753,2.519,-1.712
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 2, ""sell_threshold"": -2}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",119,29.41,-51.73,-61.96,-1.966,0.663,3.348,-2.204
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",73,28.77,-35.98,-48.39,-1.809,0.679,3.688,-2.294
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",94,32.98,-26.01,-29.92,-2.044,0.641,1.694,-1.297
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",53,32.08,-23.28,-44.85,-0.659,0.82,5.682,-3.291
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",87,34.48,-19.26,-26.26,-1.101,0.745,2.017,-1.412
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",70,35.71,-10.52,-25.79,-0.319,0.881,3.108,-1.919
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 3, ""sell_threshold"": -3}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",55,32.73,-21.48,-40.92,-0.75,0.779,4.046,-2.534
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",22,22.73,-19.21,-22.55,-2.069,0.45,3.688,-2.294
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",28,21.43,-17.0,-18.38,-2.594,0.344,1.694,-1.297
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",19,10.53,-36.76,-37.14,-2.627,0.201,5.682,-3.291
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",23,26.09,-12.16,-13.73,-1.302,0.532,2.544,-1.633
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",21,23.81,-20.24,-24.71,-1.69,0.421,3.51,-2.455
BNBUSDC,MOM,1h,"{""window"": 10, ""buy_threshold"": 5, ""sell_threshold"": -5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",19,21.05,-23.19,-25.95,-1.607,0.436,5.219,-3.057
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",83,31.33,-30.28,-42.67,-2.491,0.708,3.688,-2.259
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",239,31.38,-58.85,-61.41,-7.874,0.579,1.684,-1.297
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",43,27.91,-29.42,-45.36,-2.205,0.628,5.682,-3.21
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",917,7.09,-92.97,-92.98,-36.522,0.024,0.12,-0.32
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",834,15.47,-90.66,-90.68,-38.417,0.093,0.19,-0.37
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",768,21.61,-89.6,-89.65,-33.409,0.155,0.251,-0.444
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",83,31.33,-30.28,-42.67,-2.491,0.708,3.688,-2.259
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",239,31.38,-58.85,-61.41,-7.874,0.579,1.684,-1.297
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",43,27.91,-29.42,-45.36,-2.205,0.628,5.682,-3.21
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",917,7.09,-92.97,-92.98,-36.522,0.024,0.12,-0.32
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",834,15.47,-90.66,-90.68,-38.417,0.093,0.19,-0.37
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",768,21.61,-89.6,-89.65,-33.409,0.155,0.251,-0.444
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",112,34.82,-26.4,-42.57,-1.966,0.804,3.622,-2.294
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",356,32.3,-70.64,-71.44,-8.585,0.597,1.683,-1.297
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",43,30.23,-22.78,-43.05,-1.644,0.716,5.682,-3.203
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",3823,4.94,-100.0,-100.0,-71.933,0.006,0.132,-0.314
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",3161,12.05,-99.99,-99.99,-67.777,0.026,0.18,-0.353
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",2641,18.78,-99.96,-99.96,-59.253,0.076,0.232,-0.413
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",112,34.82,-26.4,-42.57,-1.966,0.804,3.622,-2.294
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",356,32.3,-70.64,-71.44,-8.585,0.597,1.683,-1.297
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",43,30.23,-22.78,-43.05,-1.644,0.716,5.682,-3.203
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",3823,4.94,-100.0,-100.0,-71.933,0.006,0.132,-0.314
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",3161,12.05,-99.99,-99.99,-67.777,0.026,0.18,-0.353
SOLUSDC,RSI,1m,"{""window"": 10, ""buy_threshold"": 30, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",2641,18.78,-99.96,-99.96,-59.253,0.076,0.232,-0.413
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",66,31.82,-27.35,-39.89,-2.266,0.683,3.514,-2.294
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",144,34.72,-32.79,-33.53,-4.888,0.662,1.673,-1.297
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",37,27.03,-27.43,-37.65,-2.302,0.623,5.682,-3.181
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",313,11.18,-56.62,-56.62,-22.023,0.065,0.173,-0.321
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",288,22.57,-51.37,-51.37,-18.733,0.198,0.268,-0.4
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",268,27.61,-50.35,-50.36,-17.837,0.275,0.344,-0.49
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",66,31.82,-27.35,-39.89,-2.266,0.683,3.514,-2.294
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",144,34.72,-32.79,-33.53,-4.888,0.662,1.673,-1.297
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",37,27.03,-27.43,-37.65,-2.302,0.623,5.682,-3.181
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",313,11.18,-56.62,-56.62,-22.023,0.065,0.173,-0.321
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",288,22.57,-51.37,-51.37,-18.733,0.198,0.268,-0.4
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 20, ""sell_threshold"": 80}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",268,27.61,-50.35,-50.36,-17.837,0.275,0.344,-0.49
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",98,33.67,-25.65,-41.23,-1.999,0.786,3.688,-2.269
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",306,31.05,-68.96,-70.15,-8.378,0.565,1.681,-1.297
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",44,29.55,-25.14,-45.0,-1.717,0.688,5.682,-3.198
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",2204,6.81,-99.82,-99.82,-51.108,0.017,0.143,-0.318
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",1879,13.84,-99.53,-99.53,-48.874,0.053,0.204,-0.363
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 70}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",1638,20.63,-99.19,-99.19,-42.803,0.112,0.243,-0.432
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",98,33.67,-25.65,-41.23,-1.999,0.786,3.688,-2.269
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",306,31.05,-68.96,-70.15,-8.378,0.565,1.681,-1.297
SOLUSDC,RSI,1m,"{""window"": 14, ""buy_threshold"": 30, ""sell_threshold"": 80}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",44,29.55,-25.14,-45.0,-1.717,0.688,5.682,-3.198
